"id","shortcode","type","is_video","dimension.height","dimension.width","display_url","thumbnail_src","owner.id","owner.username","description","comments","likes","comments_disabled","taken_at_timestamp","location","hashtags","mentions","tagged_users","video_url","views","location.id","location.has_public_page","location.name","location.slug"
"2971839116308052836","Ck-F-5JJvtk","GraphSidecar",false,1350,1080,"https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/315443513_464043339131705_6118585910157010974_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=97SqwGeo7g0AX_L5njP&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAqMvslFBBSomkwz8b0SjQJCC3uydzws80yz5TiGNYDzA&oe=63A32C5A&_nc_sid=86f79a","https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/315443513_464043339131705_6118585910157010974_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=97SqwGeo7g0AX_L5njP&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAEl-_wvCxpPL1K0jk2Dh3blpBVlzNnhL4vH4JSPKqi7Q&oe=63A32C5A&_nc_sid=86f79a","11386236651","official.usu","Tim Peneliti USU sebut Deforestasi berpotensi
tingkatkan penularan malaria.

Hal tersebut disampaikan pada forum 7th World One Health Congress di Singapura. 

Penelitian ini menjadi  kontribusi USU dalam mendukung pelaksanaan Tujuan Pembangunan Berkelanjutan/Sustainable Development Goals (SDG’s).

Ayo kita disimak sobat!

#transformationtowardstheultimate 
#universitassumaterautara 
#transformationwithsdgs",6,2155,false,1668490851,,"[""#transformationtowardstheultimate"",""#universitassumaterautara"",""#transformationwithsdgs""]","[]","[{""user"":{""full_name"":""Inke Nadia"",""id"":""2391284"",""is_verified"":false,""profile_pic_url"":""https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-19/13768222_265203513852317_828759482_a.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=wWNXn3zNbQkAX9iOc5P&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCfaERZ_DIUxidSirYlNQb6bdX6CRbDxDFZHmRG2H3GAw&oe=63A42624&_nc_sid=86f79a"",""username"":""inkenadia""},""x"":0.1608888753,""y"":0.9608888753},{""user"":{""full_name"":""Ivana Alona"",""id"":""8233823"",""is_verified"":false,""profile_pic_url"":""https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-19/280190690_1048429575762764_2360919197327008957_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=WzuZSMNcacgAX-93IaI&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBQUBxdb5a_uAoLtL0NTt896ZAz_ZB_jRRdcF16sMK2sw&oe=63A406F6&_nc_sid=86f79a"",""username"":""ivanaalona""},""x"":0.7857777778,""y"":0.9836601298000001}]",,,,,,
"2971326306331337036","Ck8RYhopyFM","GraphVideo",true,1137,640,"https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/315085579_123657920531370_4935569562609337216_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=1piAX_b79i0AX9VIzpq&edm=APU89FABAAAA&ccb=7-5&oh=00_AfADs0ZzvKyABjSc2MrH4FsxHN1d2njtoSuW_0zIuizIWw&oe=63A09A8D&_nc_sid=86f79a","https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/315085579_123657920531370_4935569562609337216_n.jpg?stp=c0.210.540.540a_dst-jpg_e15&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=1piAX_b79i0AX9VIzpq&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD-febW1jnY7LDmQtaNVbDOyYchNovHLHXm4nab1Uy6aw&oe=63A09A8D&_nc_sid=86f79a","11386236651","official.usu","Halo #SobatUSU
Selamat hari Senin ya! Tetap semangat dalam beraktivitas dan jangan lupa menjaga kesehatan ya!
Nah, kali ini bakal ditemenin sama @rizhakim17 yang akan memberikan kamu informasi seputar USU dalam seminggu terakhir. Mulai dari Rektor USU dinobatkan sebagai pemimpin terpopuler 2022 sampai Seminar Internasional IKA FEB USU. Berikut adalah USU Dalam Seminggu.
#TransformationTowardstheUltimate
#UniversitasSumateraUtara
#MerdekaBelajar
#KampusMerdeka",3,634,false,1668429872,,"[""#SobatUSU"",""#TransformationTowardstheUltimate"",""#UniversitasSumateraUtara"",""#MerdekaBelajar"",""#KampusMerdeka""]","[""@rizhakim17""]","[]","https://instagram.fkno1-1.fna.fbcdn.net/v/t66.30100-16/10000000_154410023614997_2661700558043540246_n.mp4?_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=ZOoe5tn9OhYAX_FGdUw&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBQB6w7oYE3afnJy7MKhYvdmsdc_ZKvRvcWz6mNE_LOiQ&oe=63A10A6B&_nc_sid=86f79a",7735,,,,
"2971115179538240256","Ck7hYOfJdMA","GraphVideo",true,1920,1080,"https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/315321229_1187692935499863_4291625297553120469_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=HZkPrd9Lg3sAX83iL8W&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCVJKIFCTiPYlVLUcIzQV7pmcJmijXwfQtU_bsNeW7S9A&oe=63A07DFD&_nc_sid=86f79a","https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/315321229_1187692935499863_4291625297553120469_n.jpg?stp=c0.875.2250.2250a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=HZkPrd9Lg3sAX83iL8W&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBus97TmTMxlU6OpBgC7G2AAbJ6YWc1bCd9K_zj_sLOEw&oe=63A07DFD&_nc_sid=86f79a","11386236651","official.usu","Denger-denger ada yang beda ni di Wisuda kali ini, ada yang tau apa?
-
-
-
#universitassumaterautara 
#transformationtowardstheultimate 
#alumniusuhebat",44,4574,false,1668404593,,"[""#universitassumaterautara"",""#transformationtowardstheultimate"",""#alumniusuhebat""]","[]","[]","https://instagram.fkno1-1.fna.fbcdn.net/v/t66.30100-16/121782486_1136792626993330_1266460413357021956_n.mp4?_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=QfR_hP4ILkgAX_6_dbI&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDDppa2LlUMNPLrz5RJ_ZgCjDPCuZiB5FweFwyWjDrzhw&oe=63A07B3A&_nc_sid=86f79a",35904,,,,
"2970399842745532972","Ck4-utLuUIs","GraphImage",false,1350,1080,"https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/315098920_814936853075633_3101606575912214968_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=I2O15Rx8NIQAX-a-Mrr&edm=APU89FABAAAA&ccb=7-5&oh=00_AfD9fPiE9hBgJQUwB4GJHS9fzl725g4AkLrf0PMPtMZaEw&oe=63A4FC88&_nc_sid=86f79a","https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/315098920_814936853075633_3101606575912214968_n.jpg?stp=c0.180.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=105&_nc_ohc=I2O15Rx8NIQAX-a-Mrr&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDn705Fvl3vTE4pUaHCtZNYpGkZh-GUu67-sUDh-PN6oQ&oe=63A4FC88&_nc_sid=86f79a","11386236651","official.usu","Halo #SobatUSU!

Bertepatan dengan momen Peringatan Hari Kesehatan Nasional tahun ini, Universitas Sumatera Utara (USU) meraih penghargaan sebagai Kampus Sehat dari Kementerian Kesehatan Republik Indonesia.

Penghargaan ini menjadi komitmen USU menciptakan lingkungan perguruan tinggi yang sehat dan berkarakter.

#universitassumaterautara 
#kampusmerdeka
#transformationtowardstheultimate",12,1948,false,1668319276,,"[""#SobatUSU"",""#universitassumaterautara"",""#kampusmerdeka"",""#transformationtowardstheultimate""]","[]","[{""user"":{""full_name"":""Kementerian Kesehatan RI"",""id"":""1817944046"",""is_verified"":true,""profile_pic_url"":""https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-19/297767584_1143895926340857_7703275022971365620_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=1&_nc_ohc=Pen8oprJYE8AX_lyXFh&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCEjJHSOUPX53qg5WSgLlbtWM0ddwjNTPUNG-HN3gCnEQ&oe=63A3EF09&_nc_sid=86f79a"",""username"":""kemenkes_ri""},""x"":0.139555542,""y"":0.9271110840000001},{""user"":{""full_name"":""Budi G. Sadikin"",""id"":""317259"",""is_verified"":false,""profile_pic_url"":""https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-19/319647549_8910496508975574_7112261928958387543_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=SIUsuXGbpEAAX9t7Uyw&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBCDmWbIzV_-6-o4wBKT1q3edcZfKu6bqK__GsfhiozDg&oe=63A33AB0&_nc_sid=86f79a"",""username"":""budigsadikin""},""x"":0.847111084,""y"":0.9546666667}]",,,,,,
"2969203270752865991","Ck0uqSrJw7H","GraphVideo",true,1920,1080,"https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/314987560_689925709008480_8128757278811398794_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=AH7yyYslm-cAX8YYe0v&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDfE3PpE3gMrKhrwqZCy6BM28oo7xsW_ln1idyc5Htfbg&oe=63A08CB2&_nc_sid=86f79a","https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/314987560_689925709008480_8128757278811398794_n.jpg?stp=c0.875.2250.2250a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=AH7yyYslm-cAX8YYe0v&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB2gVkjbaxmGhvph2d4QAbV6O82UIPHa34tmWbJR7EWRg&oe=63A08CB2&_nc_sid=86f79a","11386236651","official.usu","Halo #SobatUSU!

Selamat kepada Rektor Universitas Sumatera Utara (USU) Dr. Muryanto Amin, S.Sos, MSi, dinobatkan sebagai Pemimpin Terpopuler di Media Sosial 2022 Kategori Pemimpin/CEO, Subkategori Rektor. 

Penghargaan tersebut diterima pada acara Jambore PR Indonesia (Jampiro), 8-10 November 2022 di Surabaya.

Yuk, #SobatUSU sampaikan ucapan selamat untuk rektor kita!",20,1996,false,1668176694,,"[""#SobatUSU"",""#SobatUSU""]","[]","[{""user"":{""full_name"":""PR INDONESIA Group"",""id"":""1981338119"",""is_verified"":false,""profile_pic_url"":""https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-19/87205122_1434850920028494_2048350683207303168_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=1uWEb34f1swAX9kjLuT&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDnRWdUiv4VKyN5RYsx-oxgH7VYD706iZGGI1wicjfmXQ&oe=63A501B4&_nc_sid=86f79a"",""username"":""pr_indonesia""},""x"":0,""y"":0},{""user"":{""full_name"":""Muryanto Amin"",""id"":""1116674806"",""is_verified"":false,""profile_pic_url"":""https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-19/153333641_359171661748446_6821251482348788051_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=4XyM3_gkrXQAX99Q95x&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB-YLZDD7Xx-F2Q1r1c372AVU6WjSSGtiY_CJk9A0Mwuw&oe=63A3C538&_nc_sid=86f79a"",""username"":""muryantoamin""},""x"":0,""y"":0}]","https://instagram.fkno1-1.fna.fbcdn.net/v/t66.30100-16/52754541_5481658971947724_1828573335835590054_n.mp4?_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=100&_nc_ohc=Evgcm7foNK4AX9ZiLmg&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB9SfY5I6e2822uZ424Ju7K_AuHG91bnjMvEf7AGJw1Aw&oe=63A0EBB1&_nc_sid=86f79a",18594,,,,
"2969161763886792001","Ck0lOSZJP1B","GraphVideo",true,1920,1080,"https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/315082909_1345783409493127_7860362660735845950_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=avCqCeI1ffUAX88ztMs&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBsO7vyH9qIU59Y5U-Pd0UxQ9vxLMXGuvuZtbP9quCd3g&oe=63A0C268&_nc_sid=86f79a","https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/315082909_1345783409493127_7860362660735845950_n.jpg?stp=c0.875.2250.2250a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=avCqCeI1ffUAX88ztMs&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDrtq0h0yq6KbZ6X4Z6CYKNU-uNReGN--CLZ5n8NlnwIw&oe=63A0C268&_nc_sid=86f79a","11386236651","official.usu","Halo #SobatUSU

Selamat kepada Universitas Sumatera Utara (USU) yang telah naik 50 peringkat ke ranking 451+ pada QS Asian University Ranking (QS AUR) Tahun 2023.

Yuk, dukung terus kiprah USU menjadi World-Class University ya #SobatUSU!",9,1369,false,1668171745,,"[""#SobatUSU"",""#SobatUSU""]","[]","[]","https://instagram.fkno1-1.fna.fbcdn.net/v/t66.30100-16/311225034_3272393516410186_1597061427391477577_n.mp4?_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=GySIbwZ1hngAX_LbGML&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDdZkw4mz34mLHvv7IpT_hdjwDi8NA1_XkURBK071Gi3Q&oe=63A07508&_nc_sid=86f79a",13910,,,,
"2968202605381477870","CkxLIsbJuXu","GraphSidecar",false,1350,1080,"https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/314816945_852354202868570_147545801314970092_n.webp?stp=dst-jpg_e35&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=_a7ArwZGd-YAX-s6Oa-&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCxWkIiZ6RYzcz8xq98cgMfYlQc11gjlyucbvqz15OD5Q&oe=63A32BDD&_nc_sid=86f79a","https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/314816945_852354202868570_147545801314970092_n.webp?stp=c0.135.1080.1080a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=_a7ArwZGd-YAX-s6Oa-&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA3O1Rd7BHGsK5VkwsYJSuRSeB854_9bunFd8iAQwkF5w&oe=63A32BDD&_nc_sid=86f79a","11386236651","official.usu","Halo #SobatUSU!
Baru-baru ini USU yang diwakili oleh rektor @muryantoamin dan dr. @inkenadia baru saja mengikuti 7th World Health Congress yang dilaksanakan di Singapura. World One Health Congress merupakan kongres untuk memajukan agenda One Health dengan berbagi pengetahuan di berbagai disiplin ilmu, termasuk epidemiologi dan pengawasan penyakit, produksi dan perdagangan hewan, keamanan pangan, ilmu hewan, kesehatan manusia, ilmu lingkungan/ekologi, dan keamanan kesehatan global.
Untuk berita lebih lengkap, bisa baca di usu.ac.id ya, Sobat!
#TransformationTowardstheUltimate 
#UniversitasSumateraUtara 
#MerdekaBelajar 
#KampusMerdeka",8,2316,false,1668057345,,"[""#SobatUSU"",""#TransformationTowardstheUltimate"",""#UniversitasSumateraUtara"",""#MerdekaBelajar"",""#KampusMerdeka""]","[""@muryantoamin"",""@inkenadia""]","[]",,,,,,
"2968164097971304721","CkxCYVmpbkR","GraphVideo",true,937,750,"https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/314725035_794770381626682_8481026899643726693_n.jpg?stp=dst-jpg_e15&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=-Wk3lj-FdHwAX-BZ4TC&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCIOWRow9wLfBCfjGR1WmVtI1PRh7oFbTkYpRTQb8eTCA&oe=63A0A951&_nc_sid=86f79a","https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/314725035_794770381626682_8481026899643726693_n.jpg?stp=c0.90.720.720a_dst-jpg_e15_s640x640&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=-Wk3lj-FdHwAX-BZ4TC&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBIY2kiPGkS1lyUZrwfIoTCP4_yJMi0vbk2rboT8o4e2w&oe=63A0A951&_nc_sid=86f79a","11386236651","official.usu","Selamat Memperingati Hari Pahlawan #SobatUSU!

Semangat kuat dan berapi-api adalah kunci keberhasilan. Mari kita teruskan tekad dan semangat perjuangan pahlawan kita terdahulu dengan terus berprestasi dan berguna bagi nusa dan bangsa!

#TransformationTowardstheUltimate
#UniversitasSumateraUtara
#MerdekaBelajar
#KampusMerdeka",0,827,false,1668052856,,"[""#SobatUSU"",""#TransformationTowardstheUltimate"",""#UniversitasSumateraUtara"",""#MerdekaBelajar"",""#KampusMerdeka""]","[]","[]","https://instagram.fkno1-1.fna.fbcdn.net/v/t66.30100-16/40436257_1188714775076038_1306564044997180873_n.mp4?_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=110&_nc_ohc=uw_nub8q6kUAX_6Ld2S&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCEoY7gwSztg8UGno6iCG1ZadaVGsakTYufiQt6hChqgA&oe=63A0E1E3&_nc_sid=86f79a",6524,,,,
"2968152686025102519","Ckw_yRZpdS3","GraphSidecar",false,1347,1080,"https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/314717022_1368491543900035_3445651573768306284_n.jpg?stp=dst-jpg_e35_p1080x1080&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=uYh_LZ3i4ycAX9o9vgF&edm=APU89FABAAAA&ccb=7-5&oh=00_AfC7WnJAeT_b5aNXqWOvIDWV4COoCNUS27PhDAhHToOPjg&oe=63A42EB9&_nc_sid=86f79a","https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/314717022_1368491543900035_3445651573768306284_n.jpg?stp=c0.178.1440.1440a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=107&_nc_ohc=uYh_LZ3i4ycAX9o9vgF&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAxSFH--WMvOKQF1jN88r9X_qYLbboVelSi0hzAbXBm7A&oe=63A42EB9&_nc_sid=86f79a","11386236651","official.usu","Halo #SobatUSU

Memantapkan target internasionalisasi, USU ikuti kegiatan QS Higher Ed Summit: Asia Pacific 2022. Melalui kegiatan ini diharapkan USU semakin dikenal di komunitas pendidikan internasional.

Ayo #SobatUSU kita dukung USU menjadi World-Class University!

#TransformationTowardstheUltimate
#UniversitasSumateraUtara
#MerdekaBelajar
#KampusMerdeka",1,1360,false,1668051394,,"[""#SobatUSU"",""#SobatUSU"",""#TransformationTowardstheUltimate"",""#UniversitasSumateraUtara"",""#MerdekaBelajar"",""#KampusMerdeka""]","[]","[{""user"":{""full_name"":""Muryanto Amin"",""id"":""1116674806"",""is_verified"":false,""profile_pic_url"":""https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-19/153333641_359171661748446_6821251482348788051_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=106&_nc_ohc=4XyM3_gkrXQAX99Q95x&edm=APU89FABAAAA&ccb=7-5&oh=00_AfB-YLZDD7Xx-F2Q1r1c372AVU6WjSSGtiY_CJk9A0Mwuw&oe=63A3C538&_nc_sid=86f79a"",""username"":""muryantoamin""},""x"":0.667555542,""y"":0.7475555420000001},{""user"":{""full_name"":""poppy anjelisa"",""id"":""15159677734"",""is_verified"":false,""profile_pic_url"":""https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-19/73299339_413799162882999_6751252916419428352_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=103&_nc_ohc=JEmOiFbaIVIAX-r2wV_&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAMXsB1ogsC96-w-ecbCtswcKbqPGDa3o0Ib0S1KcIYfA&oe=63A3DE23&_nc_sid=86f79a"",""username"":""p_anjelisa""},""x"":0.3324444173,""y"":0.7555555420000001}]",,,,,,
"2966290463292033857","CkqYXXVJotB","GraphVideo",true,1920,1080,"https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/314898253_157135490119355_3460659623901489286_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=2PWCalyYSwoAX8rpVzX&edm=APU89FABAAAA&ccb=7-5&oh=00_AfCvCEppeguPL_SYw2b-lVG80lhbAqLbOQ1gqKvXKNRamA&oe=63A10E4A&_nc_sid=86f79a","https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/314898253_157135490119355_3460659623901489286_n.jpg?stp=c0.875.2250.2250a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=111&_nc_ohc=2PWCalyYSwoAX8rpVzX&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDtZaAORmgBmBbCgu4SQmHqw1bIvEqOEIsZ7VbSOuTgGw&oe=63A10E4A&_nc_sid=86f79a","11386236651","official.usu","Halo #SobatUSU

Selamat hari Senin ya! Tetap semangat dalam beraktivitas dan jangan lupa menjaga kesehatan ya!

Nah, kali ini bakal ditemenin sama @rizhakim17 yang akan memberikan kamu informasi seputar USU dalam seminggu terakhir. Mulai dari Tim Horas USU Meraih 2 Gelar KMHE 2022 sampai dengan Pelantikan Pejabat Struktural USU. Berikut adalah USU Dalam Seminggu. 

#TransformationTowardstheUltimate
#UniversitasSumateraUtara
#MerdekaBelajar
#KampusMerdeka",8,897,false,1667829458,,"[""#SobatUSU"",""#TransformationTowardstheUltimate"",""#UniversitasSumateraUtara"",""#MerdekaBelajar"",""#KampusMerdeka""]","[""@rizhakim17""]","[]","https://instagram.fkno1-1.fna.fbcdn.net/v/t50.2886-16/10000000_825059465487608_4113586403102336864_n.mp4?_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=108&_nc_ohc=_PoPot_9I_EAX_z4c5-&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBj82aZ2PdgT5obIVt65QPhrqkGiYktYh1nMQl3MaaCbw&oe=63A08125&_nc_sid=86f79a",11378,,,,
"2964787345970516710","CklCmIPJVLm","GraphVideo",true,1920,1080,"https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/314397100_993443942049110_6688022861682146724_n.jpg?stp=dst-jpg_e35_p1080x1080_sh0.08&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=mPUeEQldb1MAX9uKxD7&edm=APU89FABAAAA&ccb=7-5&oh=00_AfDfDHHP_TaBAbSPGXpNu49H25hwE4vxedzL64eCcfF_EA&oe=63A0F626&_nc_sid=86f79a","https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-15/314397100_993443942049110_6688022861682146724_n.jpg?stp=c0.875.2250.2250a_dst-jpg_e35_s640x640_sh0.08&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=mPUeEQldb1MAX9uKxD7&edm=APU89FABAAAA&ccb=7-5&oh=00_AfAa_7z9RWGYquynnyDSQAYPPFsHPDpxwfepArc72ZnrpQ&oe=63A0F626&_nc_sid=86f79a","11386236651","official.usu","Yuk kita kenalan sama DUMAS USU 2022 ✨
-
-
Duta Utama Putri : @fara.lubis 
dari @official.fhusu 

Duta Utama Putra : @luishalim_ 
dari @fisip.usu 

#transformationtowardstheultimate 
#universitassumaterautara 
#kampusmerdeka",45,6329,false,1667650588,,"[""#transformationtowardstheultimate"",""#universitassumaterautara"",""#kampusmerdeka""]","[""@fara"",""@official"",""@luishalim_"",""@fisip""]","[{""user"":{""full_name"":""| Influencer |"",""id"":""1704426145"",""is_verified"":false,""profile_pic_url"":""https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-19/317486598_657464089270898_5234301750467153757_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=MQTMBTRc8K0AX8efZHq&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBObRTtqfXyRJvqFpd58CRGy6AYRrfo8aEXGrkAwQ8yng&oe=63A38CD2&_nc_sid=86f79a"",""username"":""fara.lubis""},""x"":0,""y"":0},{""user"":{""full_name"":""Luis Halim | 林炎明"",""id"":""5844569600"",""is_verified"":false,""profile_pic_url"":""https://instagram.fkno1-1.fna.fbcdn.net/v/t51.2885-19/278663526_3582106162015825_3740395718684490676_n.jpg?stp=dst-jpg_s150x150&_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=101&_nc_ohc=ItbOowfxQ9cAX8QcTQg&edm=APU89FABAAAA&ccb=7-5&oh=00_AfA1Av43W6IJrP5hnS64YHikJegije5agTPwJTbbDFSo2A&oe=63A50DD7&_nc_sid=86f79a"",""username"":""luishalim_""},""x"":0,""y"":0}]","https://instagram.fkno1-1.fna.fbcdn.net/v/t50.2886-16/10000000_165341156141786_2276487698672254452_n.mp4?_nc_ht=instagram.fkno1-1.fna.fbcdn.net&_nc_cat=102&_nc_ohc=akbOgH2uSVAAX-tLZVH&edm=APU89FABAAAA&ccb=7-5&oh=00_AfBa2lCN0qT9cU5LXYhw_qy3o1yrtxhIW-Oq3LyWMqGF4Q&oe=63A08090&_nc_sid=86f79a",47911,,,,
